date;Arconate;Caiolo;Cinisello_PN;Mantova_Lunetta2;Pieve_SGiacomo;Vertemate
08/11/2021;1040.06;2411.02;1272.81;1711.71;2176.94;1981.43
09/11/2021;813.96;216.12;381.84;1724.08;264.4;872.48
10/11/2021;416.56;901.08;947.62;930.07;693.06;413.23
11/11/2021;657.02;238.6;509.92;1006.41;1110.82;522.29
12/11/2021;414.03;210.41;416.69;500.35;508.33;546.63
13/11/2021;987.11;313.61;480.05;1104.98;1625.36;2248.63
14/11/2021;1754.65;476.14;368.68;2541.63;4487.94;3436.72
15/11/2021;982.07;442.94;NA;7609.63;6882.08;889.5
16/11/2021;835.51;533.46;433.98;1332.66;985.4;1177.68
17/11/2021;235.41;458.05;605.68;913.31;722.46;468.16
18/11/2021;487.84;163.86;370.97;685.55;1089.8;325.18
19/11/2021;293.93;52.14;829.52;1142.74;1132.07;588.92
20/11/2021;195.11;169.57;391.55;1126.78;1690.43;263.34
21/11/2021;410.17;115.91;674.58;1672.61;1405.68;1461.54
22/11/2021;389.03;185.54;527.24;892.4;1028.76;1486.94
23/11/2021;659.68;158.54;484.78;2888.09;2380.83;782.84
24/11/2021;238.34;108;263.34;399.4;560.99;356.17
25/11/2021;518.7;607.01;815.91;2801.47;1463.53;2755.1
26/11/2021;358.44;497.42;730.62;2796.61;2187.85;535.46
27/11/2021;456.19;462.31;985.53;1759.06;1205.11;1497.05
28/11/2021;3246.47;3852.08;2192.9;2013.09;1694.69;3339.63
29/11/2021;5003.46;504.34;2601.61;2845.4;1313.91;3319.68
30/11/2021;632.42;175.96;2997.82;3906.08;3421.82;2509.04
01/12/2021;572.03;167.58;750.12;1881.68;770.87;722.72
02/12/2021;711.55;332.77;724.58;1185.03;589.68;444.75
03/12/2021;1505.43;81.93;191.52;1562.08;1005.08;948.29
04/12/2021;526.81;1470.32;555.94;1060.67;468.03;649.44
05/12/2021;373.46;703.84;902.54;3218.6;1919.06;823.54
06/12/2021;520.03;159.2;625.1;2303.03;2226.95;902.4
07/12/2021;680.56;240.6;829.92;1415.12;1071.71;829.92
08/12/2021;1034.21;860.24;530.67;8483.27;1656.65;NA
09/12/2021;472.81;890.63;1005.48;2308.88;1157.63;544.77
10/12/2021;474.81;1033.41;387.83;1106.56;1159.96;400.2
11/12/2021;2266.99;250.04;551.68;4226.17;2473.8;1036.2
12/12/2021;404.32;194.58;180.61;2149.81;1700.27;379.85
13/12/2021;168.11;88.58;202.29;240.42;806.11;327.18
14/12/2021;298.45;173.96;229.82;804.38;NA;234.08
15/12/2021;181.55;135.26;427.06;465.5;NA;196.84
16/12/2021;394.21;202.16;477.07;801.59;NA;309.09
17/12/2021;293.66;216.92;805.02;2510.51;2598.14;323.99
18/12/2021;314.41;130.21;590.39;865.7;748.26;751.98
19/12/2021;175.56;219.45;304.3;2281.66;2026.79;418.29
20/12/2021;2646.57;510.59;2654.41;2974.94;4366.39;2166.57
21/12/2021;160.13;59.85;165.98;817.38;773.59;231.69
22/12/2021;263.34;NA;392.5;577.22;1066.69;362.29
23/12/2021;383.04;47.88;670.32;1034.21;1015.98;738.15
24/12/2021;158.27;89.11;279.36;311.22;406.51;880.99
25/12/2021;279.3;223.44;452.2;420.94;436.89;1107.8
26/12/2021;169.97;136.99;275.31;766.08;807.58;450.6
27/12/2021;214.13;158;367.21;311.62;219.72;280.9
28/12/2021;294.06;184.34;452.47;592.38;733.89;583.74
29/12/2021;785.9;266;790.11;1619.94;NA;1124.65
30/12/2021;323.19;481.36;385.65;871.81;811.96;504.6
31/12/2021;389.03;283.29;372.4;1088.47;989.87;241
01/01/2022;381.71;82.99;263.34;458.85;362.82;277.97
02/01/2022;253.1;156.01;848.54;742.14;1720.49;297.26
03/01/2022;319.2;132.47;378.88;580.94;523.49;297.92
04/01/2022;138.91;100.55;304.48;416.02;380.52;396.61
05/01/2022;NA;581.74;512.72;1696.08;2271.51;2156.99
06/01/2022;698.45;124.49;466.03;2837.67;3449.35;1153.78
07/01/2022;950.42;143.64;702.24;1057.35;890.57;675.91
08/01/2022;732.56;318.4;667.66;1018.25;693.06;838.17
09/01/2022;907.33;333.3;944.17;1896.58;1243.28;1386.66
10/01/2022;1191.68;153.22;200.83;1056.55;NA;484.78
11/01/2022;960.92;75.41;588.53;581.21;NA;1283.45
12/01/2022;288.88;209.74;285.29;1569.8;639.73;283.02
13/01/2022;234.61;70.76;203.36;624.04;627.09;605.68
14/01/2022;759.7;91.24;678.83;2418.74;NA;593.98
15/01/2022;263.34;67.83;419.75;1034.21;NA;922.35
16/01/2022;371.74;343.67;652.5;1040.73;NA;518.7
17/01/2022;685.22;339.86;2860.96;1600.65;NA;1529.77
18/01/2022;581.74;123.29;766.08;603.29;619.25;818.75
19/01/2022;636.4;154.55;820.34;534.66;761.29;960.79
20/01/2022;1872.51;225.3;678.83;1117.2;881.79;1607.97
21/01/2022;3855.8;122.89;569.77;463.64;411.9;1685.51
22/01/2022;748.39;149.62;1610.76;4542.35;NA;550.62
23/01/2022;886.26;539.05;451.14;843.49;NA;1034.21
24/01/2022;387.3;491.57;572.03;895.36;NA;899.08
25/01/2022;1066.93;79.13;1076.1;2347.32;1692.82;1030.62
26/01/2022;275.31;216.79;310.95;1120.52;900.14;347.13
27/01/2022;237.01;618.45;379.05;1003.35;1077.3;195.51
28/01/2022;NA;NA;3164.07;1438.66;1556.63;5040.7
29/01/2022;483.06;416.56;743.87;322.39;351.25;587.86
30/01/2022;883.39;283.29;2501.73;887.38;515.38;1197
31/01/2022;14603.4;1677.66;7139.71;769.27;790.02;7336.95
01/02/2022;7711.34;4090.15;5243.39;2742.86;NA;5781.51
02/02/2022;8886.53;1245.68;6505.7;706.63;4623.08;6830.48
03/02/2022;1523.38;449.81;1337.45;4116.62;2192.37;1780.07
04/02/2022;567.51;224.9;734.96;350.06;315.21;587.33
05/02/2022;425.33;126.62;550.62;725.25;476.14;782.04
06/02/2022;392.62;490.77;497.82;1420.44;1136.75;543.44
07/02/2022;NA;9931.11;NA;3040.85;5534.13;16307.93
08/02/2022;404.05;257.75;517.1;2220.83;1029.42;782.04
09/02/2022;962.39;373.06;1734.32;848.54;1252.19;1855.62
10/02/2022;591.32;138.32;314.68;495.29;522.29;1172.26
11/02/2022;9192.43;830.45;1527.37;548.36;1149.78;2089.7
12/02/2022;1225.99;291.54;1255.25;2579.27;1849.23;1572.73
13/02/2022;746.13;751.45;756.5;769.54;619.78;490.64
14/02/2022;519.23;230.62;508.72;544.9;383.31;973.16
15/02/2022;368.68;402.99;1095.39;2322.18;2501.73;1452.36
16/02/2022;701.04;155.34;623.24;883.65;694.26;348.99
17/02/2022;825.26;541.18;2245.57;653.8;782.04;1585.23
18/02/2022;968.51;1815.45;1125.58;1500.37;NA;823.94
19/02/2022;808.64;2577.01;NA;649.55;564.43;839.76
20/02/2022;NA;250.17;NA;1392.78;1526.84;1321.49
21/02/2022;9897.59;2142.63;NA;6496.92;8729.72;4965.16
22/02/2022;3779.33;6368.04;NA;1400.22;4059.16;2238.39
23/02/2022;435.71;266;NA;917.7;479.33;840.69
24/02/2022;636.8;2985.85;NA;562.59;389.56;642.12
25/02/2022;13924.7;3864.58;6869.18;4324.59;5633.08;6192.48
26/02/2022;NA;1431.61;2064.43;1711.05;2401.18;3231.5
27/02/2022;591.58;2005.37;621.78;1352.08;375.06;986.86
28/02/2022;1964.28;3305.32;3007.13;5269.42;4236.05;2577.54
01/03/2022;3529.54;2915.89;4018.64;5072.59;NA;2785.77
02/03/2022;760.63;660.74;892.43;1518.59;NA;783.37
03/03/2022;459.65;3309.31;610.47;1085.81;536.26;914.51
04/03/2022;702.24;2919.22;1447.17;3513.06;2222.3;1463
05/03/2022;1355.14;4193.22;1680.59;3071.24;2069.08;1506.62
06/03/2022;775.39;1869.98;789.49;1501.98;1129.7;1037.4
07/03/2022;476.67;2106.72;504.87;1334.87;845.61;871.42
08/03/2022;1052.96;3677.18;1563.83;3058.99;968.24;1250.2
09/03/2022;702.24;2144.62;1156.3;2499.34;1264.03;952.41
10/03/2022;NA;2665.72;663.14;1542.73;474.81;714.48
11/03/2022;1640.69;4591.96;2477.79;3308.73;3145.45;2036.76
12/03/2022;877.8;2413.15;1476.3;3157.29;2961.24;946.83
13/03/2022;492.1;4110.5;890.57;1760.52;1326.67;561.26
14/03/2022;605.95;2844.87;538.12;1034.21;734.82;1285.58
15/03/2022;292.33;356.97;472.02;500.88;457.25;447.68
16/03/2022;1552.78;813.69;2301.43;3127.55;2732.16;2461.03
17/03/2022;486.11;2487.76;1124.63;2322.44;2061.9;718.2
18/03/2022;909.72;3160.74;1419.38;4652.34;5485.72;1036.2
19/03/2022;1220.54;6442.65;1552.78;3275.52;2904.72;1586.02
20/03/2022;938.98;3306.78;1360.59;4183.91;2655.74;1535.35
21/03/2022;374.53;3452.55;823;1038.73;539.05;722.99
22/03/2022;1061.34;4078.58;1234.77;2746.98;1846.57;859.71
23/03/2022;405.25;3332.45;483.06;1179.18;1166.28;1379.74
24/03/2022;768.74;3721.87;552.62;1511.94;1197;981.54
25/03/2022;1228.92;3997.45;1334.79;706.23;553.01;1073.84
26/03/2022;974.36;3375.54;NA;814.62;504.73;1461.94
27/03/2022;380.65;3890.25;NA;1110.02;925.68;1272.54
28/03/2022;709.42;3664.42;NA;2076.93;861.04;895.36
29/03/2022;923.02;4128.85;NA;1658.73;1214.95;915.04
30/03/2022;930.47;1744.96;NA;2546.55;2030.11;1964.14
31/03/2022;1032.08;3101.83;NA;966.38;705.03;2004.58
01/04/2022;2245.57;4837.51;NA;874.87;2766.4;4470.26
02/04/2022;2312.35;1140.74;NA;4617.76;3619.99;3235.22
03/04/2022;2019.47;1967.07;NA;1871.97;2351.44;6800.02
04/04/2022;539.45;4071;NA;1227.59;586.53;743.2
05/04/2022;871.82;3638.88;NA;1456.08;640.53;1012.4
06/04/2022;715.01;4865.14;NA;2212.06;1712.51;4079.38
07/04/2022;1171.46;4301.22;NA;2481.11;1682.45;884.18
08/04/2022;2911.1;NA;NA;8231.96;7698.54;1330.66
09/04/2022;10880.73;5226.37;NA;7387.22;9198.28;NA
10/04/2022;1921.18;1504.23;NA;3218.6;2034.9;4173.53
11/04/2022;720.59;4645.42;NA;1011.86;1832.21;1011.07
12/04/2022;955.21;3893.44;NA;1070.12;713.94;1083.95
13/04/2022;1094.32;3907.01;NA;1992.61;NA;1423.1
14/04/2022;731.77;4289.25;NA;885.38;934.32;1027.03
15/04/2022;482.39;3025.22;NA;1087.28;1061.34;694.26
16/04/2022;5314.68;3820.56;NA;5069.43;NA;3879.88
17/04/2022;1270.82;6862.8;NA;2904.72;NA;1133.16
18/04/2022;534.66;5405.25;NA;1113.48;NA;865.96
19/04/2022;2498.27;5573.63;NA;2302.14;NA;1389.45
20/04/2022;1578.44;7904.99;NA;4161.74;NA;1894.98
21/04/2022;1122.52;3990.53;NA;3412.11;2997.55;1865.99
22/04/2022;2200.35;3371.15;NA;4236.3;1731.39;1716.37
23/04/2022;2972.29;1963.08;NA;3721.99;5711.68;4043.73
24/04/2022;1338.26;3560.14;NA;2094.48;3146.78;1965.07
25/04/2022;584.54;4462.15;NA;1577.51;1153.91;962.92
26/04/2022;871.95;3750.6;NA;1931.16;2054.05;1698.14
27/04/2022;584.4;2405.17;NA;1111.61;882.19;950.42
28/04/2022;1041.12;4691.97;NA;1390.12;2379.9;1186.36
29/04/2022;795.87;5186.87;NA;3133.48;1687.11;1106.83
30/04/2022;NA;3004.12;562.32;788.42;890.04;966.38
01/05/2022;1038.6;3217.54;1367.24;3154.76;2515.3;1266.03
02/05/2022;981.27;3122.71;1082.09;920.76;1442.78;1100.58
03/05/2022;1799.76;4273.29;1975.05;1731.79;3769.22;2576.48
04/05/2022;1727.94;910.25;1268.55;1960.69;2428.31;1229.98
05/05/2022;1789.38;1988.08;856.92;3961.81;2279.09;3538.46
06/05/2022;1234.24;3986.01;329.18;3952.21;4843.28;996.17
07/05/2022;1717.3;979.41;945.63;1863.06;969.57;2023.59
08/05/2022;1018.38;3046.37;632.42;2890.75;2344.12;2028.91
09/05/2022;1298.08;2196.36;508.33;1318.3;541.31;735.36
10/05/2022;802.26;3456.8;680.3;890.57;651.7;1009.47
11/05/2022;1111.04;3686.63;1482.15;1276.8;605.15;778.32
12/05/2022;1716.37;5127.95;1274.14;1716.76;1350.22;3841.57
13/05/2022;1544.13;6032.75;854.66;1343.83;1428.95;861.18
14/05/2022;949.62;4998.67;842.69;1400.09;1621;883.39
15/05/2022;748.39;5281.03;852.26;806.78;1088.47;837.9
16/05/2022;1935.68;2171.09;NA;2190.8;1587.22;1963.08
17/05/2022;817.42;2350.38;NA;1456.35;1049.37;1113.48
18/05/2022;1709.32;5526.42;NA;4137.36;4455.5;1691.63
19/05/2022;1720.22;5644.25;NA;1528.44;1647.6;1052.96
20/05/2022;1625.26;6267.49;NA;1228.92;980.88;1158.7
21/05/2022;1152.95;4692.24;NA;2293.98;1303.53;1564.08
22/05/2022;651.17;NA;NA;1063.59;2043.12;1108.29
23/05/2022;2378.84;5916.9;NA;1170.4;923.55;2251.16
24/05/2022;1221.47;5016.89;825.26;1565.68;2611.06;4628.4
25/05/2022;929.94;2225.36;791.35;1422.57;1246.48;1810.93
26/05/2022;749.06;2998.49;815.02;2255.95;2184.13;681.49
27/05/2022;723.52;4753.29;804.38;914.51;760.76;711.02
28/05/2022;5565.65;5785.9;4360.01;8018.3;9456.83;4482.9
29/05/2022;1432.81;3157.95;2485.61;4418.6;5205.24;988.99
30/05/2022;1369.9;4733.2;1159.89;885.38;1373.76;774.06
31/05/2022;1185.03;2987.71;958.66;852.26;859.58;1164.68
01/06/2022;771.4;5091.24;253.76;848.54;775.39;569.77
02/06/2022;609.01;NA;452.47;1419.38;687.08;597.7
03/06/2022;2092.36;1225.73;2565.57;2276.3;1489.07;7483.11
04/06/2022;838.96;2893.55;840.29;1436.4;1220.41;601.43
05/06/2022;3204.77;7187.32;1590.68;2625.42;3063.79;4029.9
06/06/2022;850.14;4409.75;1041.79;1417.25;1252.86;734.16
07/06/2022;1547.85;3913.03;656.36;2730.76;2504.92;2018.27
08/06/2022;868.22;3735.97;634.14;1650.8;1783.13;3190.54
09/06/2022;7520.75;3837.58;3306.91;1880.09;NA;3815.5
10/06/2022;3400.54;3228.71;868.22;1125.71;NA;1905.36
11/06/2022;939.64;5605.02;948.02;1005.48;1120.39;689.6
12/06/2022;773.26;5236.88;787.36;838.43;901.34;1050.7
13/06/2022;844.02;1228.92;1048.7;1398.1;1433.47;899.08
14/06/2022;1854.55;5649.84;1497.05;3645.8;3686.76;1028.75
15/06/2022;749.06;5600.9;928.34;1859.07;1038.46;1033.41
16/06/2022;916.1;1772.22;1371.36;1333.29;440.5;775.52
17/06/2022;1313.38;1727.54;1410.2;2116.98;1127.97;765.28
18/06/2022;1391.84;5626.7;1865.33;2509.04;2896.34;863.97
19/06/2022;1212.96;5646.65;986.33;1763.18;1489.07;700.91
20/06/2022;2220.83;5875.67;1819.44;2152.21;754.11;1149.92
21/06/2022;1621.8;4889.88;1508.22;1465.13;669.92;6087.24
22/06/2022;1079.83;2106.59;880.99;981.54;1062.94;1422.57
23/06/2022;3123.37;3824.55;1516.2;2302.5;2457.84;2317.39
24/06/2022;5439.97;5123.82;3490.98;6166.54;6430.68;1939.14
25/06/2022;1111.61;3451.35;1290.37;1925.44;1373.09;570.3
26/06/2022;840.29;2652.42;880.99;1632.18;1103.1;1066.13
27/06/2022;1421.64;4425.71;1164.95;3585.68;2806.3;1199.39
28/06/2022;5430.12;4258.13;2650.29;2621.68;2787.95;3870.83
29/06/2022;1159.76;2919.22;2090.76;3060.88;3322.07;2022.31
30/06/2022;1586.02;4819.92;1131.16;1472.98;826.46;1881.29
01/07/2022;3494.54;4150.13;1278.66;1331.06;1068.79;1595.77
02/07/2022;1369.37;4469.46;947.62;899.08;845.61;642.12
03/07/2022;2892.21;4292.31;1579.38;1235.84;550.62;2688.73
04/07/2022;7331.62;4315.58;2368.2;10011.71;5872.35;2225.22
05/07/2022;2182.53;1919.46;1752.41;1766.24;1141.14;747.46
06/07/2022;1337.98;4654.73;1288.77;4795.58;3818.43;1457.15
07/07/2022;6878.76;4412.41;3592.06;4359.87;5014.1;3940.39
08/07/2022;2110.57;3046.37;1975.05;3353.01;794.81;1731.66
09/07/2022;1501.04;4103.71;1755.6;2527.8;2435.89;1046.18
10/07/2022;2009.1;1710.91;3537.8;2108.68;813.43;1170.4
11/07/2022;1779.14;5719.66;2327.5;3010.06;3285.1;1059.21
12/07/2022;1218.72;6656.52;1714.1;3098.1;2495.74;1875.96
13/07/2022;1198.33;5314.95;1508.09;1452.47;1914;9549.4
14/07/2022;779.38;5228.5;813.96;948.02;645.18;793.21
15/07/2022;1232.78;4806.62;1518.59;1975.07;2306.49;5914.78
16/07/2022;1244.88;5768.34;1275.74;2353.63;1996.33;710.75
17/07/2022;1893.12;5442.36;2294.65;3151.83;NA;942.7
18/07/2022;1612.62;6014.92;1653.46;2470.61;1910.41;845.61
19/07/2022;949.62;5641.86;1111.88;1698.68;1165.08;877.8
20/07/2022;939.11;5059.32;962.39;1161.89;1106.03;975.42
21/07/2022;1114.41;5094.43;1589.62;1171.46;1382.53;1229.72
22/07/2022;1271.21;4760.87;993.11;1426.43;1023.57;1113.88
23/07/2022;1359.26;3276.19;2142.63;1323.35;903.34;946.96
24/07/2022;768.21;5453.67;1043.12;865.83;944.3;720.86
25/07/2022;2844.2;5075.81;4315.85;6317.78;11325.41;7120.42
26/07/2022;7155.4;2442.94;1624.73;4261.32;2945.28;1436.4
27/07/2022;943.24;5764.75;1466.33;4807.15;2157.79;1131.83
28/07/2022;2518.62;6843.65;1829.28;3620.92;2411.96;2405.97
29/07/2022;1646.94;2961.11;1802.42;1513.03;1899.51;2781.83
30/07/2022;2723.17;1549.18;1311.38;1518.06;1759.06;2115.23
31/07/2022;2355.43;2132.79;1298.75;1332.26;377.45;1460.34
01/08/2022;666.33;4781.35;852.26;818.81;719;850.4
02/08/2022;2314.2;4574.93;2165.37;6231.89;2489.76;580.94
03/08/2022;578.82;4897.33;727.78;1059.74;1435.2;470.82
04/08/2022;902.27;4420.12;955.21;1290.37;497.42;856.65
05/08/2022;1168.67;4571.48;1170;1003.62;583.34;1378.94
06/08/2022;1875.97;5286.48;1212.96;4968.08;5800.13;6790.98
07/08/2022;3511.2;4551.39;2330.17;1389.85;2326.97;1770.36
08/08/2022;756.5;4025.11;776.72;762.49;1065.06;614.99
09/08/2022;1078.1;4446.46;928.87;3078.79;1365.38;1021.17
10/08/2022;1179.18;4366.66;1661.04;2863.22;3010.85;1369.9
11/08/2022;1020.91;4011.28;1136.75;1539.47;1564.08;819.28
12/08/2022;3109.54;5228.5;3240.23;6237.7;5169.71;2482.91
13/08/2022;1452.36;4248.61;929.94;1179.18;847.48;2059.57
14/08/2022;687.34;4560.7;1608.77;1442.78;972.76;1576.85
15/08/2022;1175.06;4237.38;1448.37;1801.62;3033.51;1311.91
16/08/2022;3114.99;4322.5;1722.18;2462.5;1023.57;576.56
17/08/2022;1592.81;2854.84;1135.84;3378.2;1061.34;951.35
18/08/2022;1044.32;3925.1;954.14;3225.4;2459.17;2135.31
19/08/2022;912.11;3318.35;1299.14;2269.11;1548.12;NA
20/08/2022;2077.99;2904.72;1666.76;1637.5;1822.37;1683.25
21/08/2022;1094.86;2994.1;606.88;996.4;468.03;575.62
22/08/2022;797.2;3033.2;809.44;1582.22;829.92;1106.56
23/08/2022;1195.4;4213.17;932.46;2342.4;1005.48;785.23
24/08/2022;773.26;5027.4;798;1180.38;1315.24;666.06
25/08/2022;804.38;4531.84;850.14;741.61;454.33;980.34
26/08/2022;853.86;3770.55;1587.22;976.75;444.35;2576.34
27/08/2022;1716.1;2026.92;1784.73;3826.01;4004.36;1560.09
28/08/2022;853.12;5382.51;1125.58;1110.02;726.18;919.83
29/08/2022;601.43;4682.66;795.87;726.18;434.11;1122.52
30/08/2022;946.96;4381.82;952.81;1697.08;2016.94;1263.9
31/08/2022;610.34;1535.09;892.96;2450.79;1088.47;989.52
01/09/2022;1565.68;3620.92;1301.54;2106.72;2531.66;1383.73
02/09/2022;1328.48;4729.88;1712.03;1411.4;1647.07;852.26
03/09/2022;1220.14;593.98;966.11;1376.28;2071.74;1378.02
04/09/2022;640.53;2604.14;684.28;701.97;703.17;813.96
05/09/2022;451.67;984.2;570.57;730.3;823;581.08
06/09/2022;1290.43;4009.95;1227.31;904.87;604.35;1419.64
07/09/2022;1038.98;893.76;1509.82;1915.59;981.27;6502.93
08/09/2022;1307.12;1487.74;1074.91;3057.91;2343.09;2783.69
09/09/2022;1116.93;3890.25;988.06;2839.28;2617.97;2402.51
10/09/2022;536.92;3731.45;623.77;3296.01;2087.3;646.65
11/09/2022;879.4;1810.8;704.37;2471.5;786.16;890.57
12/09/2022;556.74;4915.68;536.26;706.5;1443.05;731.77
13/09/2022;692.26;3217.54;831.38;666.06;432.25;506.46
14/09/2022;904.67;819.81;1130.5;636.27;711.02;888.17
15/09/2022;725.65;3849.55;1189.82;2462.23;3231.9;538.12
16/09/2022;1110.82;3997.58;868.76;3312.23;2441.08;732.56
17/09/2022;7503.06;NA;2920.68;5693.65;5206.16;3247.06
18/09/2022;1415.52;1334.26;2713.2;1835.93;3795.29;1704.79
19/09/2022;1417.78;1685.38;NA;893.76;906.53;1757.73
20/09/2022;1125.98;4827.24;1469.12;2374.05;2002.18;740.14
21/09/2022;1480.16;5026.2;2545.62;4008.84;3892.11;662.34
22/09/2022;722.72;5003.46;832.05;749.46;793.21;716.87
23/09/2022;692.66;3275.52;500.7;747.46;714.48;540.38
24/09/2022;1138.35;213.86;534.26;1120.39;1008.67;3294.28
25/09/2022;377.72;746.4;580.94;968.51;986.66;633.48
26/09/2022;768.21;911.05;914.77;957.47;883.25;583.07
27/09/2022;472.55;2635;1212.16;1330;2056.98;912.38
28/09/2022;931.53;226.5;962.39;1810;1773.95;681.49
29/09/2022;1757.73;904.93;953.34;2623.82;4936.69;700.11
30/09/2022;1937.81;1713.31;1037.4;1407.41;2310.48;2511.7
01/10/2022;682.29;785.23;1372.83;2786.62;2617.44;1238.5
02/10/2022;933.66;3468.91;1015.59;787.36;381.84;1214.16
03/10/2022;1012.53;497.42;665.66;871.42;559.66;461.24
04/10/2022;548.09;316.41;618.98;880.8;983.14;670.32
05/10/2022;244.19;1661.84;400.86;NA;622.84;375.06
06/10/2022;349.52;1368.84;365.75;NA;670.05;390.62
07/10/2022;391.02;1323.62;438.9;NA;815.16;566.18
08/10/2022;715.01;2441.88;517.64;NA;406.98;1156.97
09/10/2022;1387.19;819.55;587.33;NA;2828.38;2085.44
10/10/2022;411.5;1061.34;443.16;NA;1285.98;511.12
11/10/2022;NA;1874.9;277.7;962.92;995.9;540.51
12/10/2022;266.93;3562.27;204.29;NA;440.9;359.37
13/10/2022;149.62;1316.7;364.29;485.85;338.62;391.02
14/10/2022;453;483.19;428.26;NA;468.03;312.95
15/10/2022;370.14;2531.66;285.95;477.2;357.5;430.52
16/10/2022;281.96;1127.84;138.85;NA;596.9;544.64
17/10/2022;267.06;698.52;280.63;NA;380.38;403.79
18/10/2022;620.44;460.84;866.1;1476.57;1787.79;712.88
19/10/2022;335.16;3150.9;283.82;558.6;722.72;551.15
20/10/2022;373.46;438.9;538.12;1067.33;581.21;393.02
21/10/2022;1608.77;580.94;1688.57;NA;1670.21;5884.19
22/10/2022;972.23;507.93;1174.31;NA;2679.15;1202.85
23/10/2022;519.6;208.67;430.12;NA;1499.04;1471.78
24/10/2022;1205.38;1216.29;1630.45;NA;3918.58;2170.56
25/10/2022;606.44;286.75;480.66;NA;944.17;463.5
26/10/2022;414.96;418.95;418.95;NA;1000.16;486.78
27/10/2022;311.22;477.6;215.46;NA;323.19;472.42
28/10/2022;264.67;309.76;359.9;NA;1123.58;662.07
29/10/2022;399.4;321.86;470.29;NA;948.82;368.68
